image_name,confidence_score,x_min,y_min,x_max,y_max,candidate
IMG_9557_2.jpg,0.9195985198020936,1226,1864,1767,2321,"[{3.0: 0.551159143447876, 42.0: 0.5295224785804749, 89.0: 0.9912654161453247, 90.0: 0.9805763959884644, 91.0: 0.9420004487037659, 99.0: 0.9042393565177917}]"
IMG_9557_3.jpg,0.8987495303153992,1713,1744,1983,2149,"[{15.0: 0.5728519558906555, 72.0: 0.5235453844070435}]"
IMG_9557_4.jpg,0.8780865669250488,1034,1663,1443,1999,"[{14.0: 0.554365336894989, 58.0: 0.7499420642852783}]"
IMG_9557_5.jpg,0.8684873580932617,1460,1511,1987,1920,"[{25.0: 0.9566417932510376, 26.0: 0.9807840585708618}]"
IMG_2632_0.jpg,0.891660749912262,1105,1666,1627,2128,[{56.0: 0.9773174524307251}]
IMG_2632_1.jpg,0.839884877204895,1504,2516,1709,2721,"[{7.0: 0.7423199415206909, 28.0: 0.608596920967102, 46.0: 0.9764703512191772, 47.0: 0.6510524749755859}]"
IMG_2632_2.jpg,0.8362440466880798,1804,1749,2030,2048,"[{37.0: 0.9876115322113037, 42.0: 0.6061196327209473}]"
IMG_2632_3.jpg,0.8308880925178528,356,2235,964,2642,[{102.0: 0.6422164440155029}]
IMG_2631_0.jpg,0.8963066935539246,832,1612,1507,2435,[{56.0: 0.978724479675293}]
IMG_2631_1.jpg,0.8765782713890076,1548,1658,2369,2119,[{102.0: 0.6908625364303589}]
IMG_2631_2.jpg,0.8744361996650696,1429,2407,1709,2898,"[{37.0: 0.9653787016868591, 42.0: 0.5951298475265503}]"
IMG_2631_3.jpg,0.8711634278297424,2077,2307,2415,2629,"[{7.0: 0.5347668528556824, 28.0: 0.6928644180297852, 46.0: 0.6332813501358032}]"
IMG_2628_0.jpg,0.888443112373352,1761,2159,2352,2513,[{102.0: 0.5701717138290405}]
IMG_2628_1.jpg,0.8750964403152466,1229,1278,1649,1917,[{56.0: 0.9804651141166687}]
IMG_2628_2.jpg,0.8448935151100159,1438,2295,1683,2648,"[{37.0: 0.9886887073516846, 42.0: 0.6317954063415527}]"
IMG_2628_3.jpg,0.8379372358322144,874,2076,1125,2316,"[{7.0: 0.6073482036590576, 28.0: 0.5421304702758789, 46.0: 0.6020563840866089}]"
IMG_2627_0.jpg,0.8538922667503357,3000,505,3373,755,[{56.0: 0.8710368275642395}]
IMG_2627_1.jpg,0.8437231779098511,2226,857,2585,1090,[{104.0: 0.5810651183128357}]
IMG_2627_2.jpg,0.8327302932739258,1962,813,2100,941,"[{7.0: 0.6880429983139038, 46.0: 0.5526506304740906}]"
IMG_2627_3.jpg,0.7969451546669006,1805,757,1996,873,"[{37.0: 0.9759128093719482, 42.0: 0.5861584544181824}]"
IMG_2630_0.jpg,0.8790810704231262,1115,1489,1828,1939,[{56.0: 0.9750876426696777}]
IMG_2630_1.jpg,0.8549187183380127,1662,1062,2022,1431,"[{37.0: 0.9866696000099182, 42.0: 0.6365901827812195}]"
IMG_2630_2.jpg,0.8528225421905518,1666,1924,2105,2610,"[{7.0: 0.5470668077468872, 18.0: 0.5152644515037537, 32.0: 0.672926664352417, 102.0: 0.5107945799827576, 104.0: 0.78731769323349}]"
IMG_2630_3.jpg,0.8418134450912476,676,1741,952,2011,"[{7.0: 0.7153493165969849, 28.0: 0.6486324071884155, 46.0: 0.9394764304161072, 47.0: 0.6446574926376343}]"
20220830_162928_0.jpg,0.866034746170044,3018,1544,3278,1796,[{84.0: 0.9591512084007263}]
20220830_162928_1.jpg,0.8639180660247803,2290,1337,2857,1664,[{79.0: 0.8078338503837585}]
20220830_162928_2.jpg,0.8574517965316772,3658,1778,3996,2084,[]
20220830_162928_3.jpg,0.8310884833335876,3361,1522,3626,1779,[{84.0: 0.9815894961357117}]
20220830_163020_0.jpg,0.928441286087036,1435,2130,1696,2390,[{86.0: 0.7401378154754639}]
20220830_163020_1.jpg,0.924341320991516,1162,1690,1676,1988,[{79.0: 0.8633456826210022}]
20220830_163020_2.jpg,0.8693437576293945,1572,1937,1808,2172,[{84.0: 0.9770325422286987}]
20220830_163020_3.jpg,0.866034746170044,1322,1947,1551,2174,[{84.0: 0.9276632070541382}]
20220830_163023_0.jpg,0.9128163456916808,1201,1561,1527,2145,[{79.0: 0.9088355302810669}]
20220830_163023_1.jpg,0.9122912883758544,1495,2290,1803,2593,[{86.0: 0.7205199599266052}]
20220830_163023_2.jpg,0.9057380557060242,1276,2164,1530,2420,[{84.0: 0.9611034989356995}]
20220830_163023_3.jpg,0.8826398253440857,1461,1905,1726,2163,[{84.0: 0.9630619883537292}]
20220830_163025_0.jpg,0.9118492007255554,1241,2509,1571,2842,[{4.0: 0.7173181772232056}]
20220830_163025_1.jpg,0.8966585993766785,1268,1361,1631,1974,[{79.0: 0.9622100591659546}]
20220830_163025_2.jpg,0.8765353560447693,1278,2259,1570,2539,[{84.0: 0.9807927012443542}]
20220830_163025_3.jpg,0.8701600432395935,1419,1927,1701,2202,[{84.0: 0.9812166690826416}]
20220830_163034_0.jpg,0.9122912883758544,1619,2687,1925,3002,[]
20220830_163034_1.jpg,0.8967652916908264,1290,2716,1543,2978,[{84.0: 0.9732712507247925}]
20220830_163034_2.jpg,0.8855928182601929,1086,2546,1334,2795,[{84.0: 0.9754123687744141}]
20220830_163034_3.jpg,0.8561332821846008,1192,1531,1567,2048,[{79.0: 0.8532450199127197}]
20220831_153501_0.jpg,0.9167956709861756,1077,2224,1412,2556,"[{59.0: 0.5789448022842407, 73.0: 0.9745235443115234, 74.0: 0.8480451107025146, 75.0: 0.7009932994842529, 77.0: 0.525791347026825}]"
20220831_153501_1.jpg,0.9042523503303528,1392,1495,1644,2022,[{79.0: 0.9146466255187988}]
20220831_153501_2.jpg,0.901405155658722,1620,1819,2098,2086,"[{14.0: 0.626221239566803, 72.0: 0.5118064284324646}]"
20220831_153501_3.jpg,0.9005257487297058,1048,1755,1387,2150,[{72.0: 0.8025521039962769}]
20220831_153501_4.jpg,0.8935447335243225,1117,1469,1422,1828,"[{73.0: 0.9026145935058594, 74.0: 0.8103276491165161, 75.0: 0.7681639790534973, 77.0: 0.5273553729057312}]"
20220831_153501_5.jpg,0.8821569085121155,1100,2036,1491,2305,[]
20220831_153501_6.jpg,0.8796210289001465,1414,2052,1676,2421,"[{37.0: 0.5172001123428345, 42.0: 0.8470438122749329}]"
20220831_153525_0.jpg,0.9325752854347228,1047,1454,1487,1978,[{79.0: 0.9338033199310303}]
20220831_153525_1.jpg,0.9295458793640136,1181,2042,1562,2385,"[{73.0: 0.9848738312721252, 74.0: 0.9530678987503052, 75.0: 0.5937975645065308, 77.0: 0.6425308585166931}]"
20220831_153525_2.jpg,0.9248092174530028,703,1666,1193,1989,"[{14.0: 0.6772119998931885, 72.0: 0.6248900890350342}]"
20220831_153525_3.jpg,0.9212436676025392,585,1884,1072,2234,[{36.0: 0.5350233316421509}]
20220831_153525_4.jpg,0.9128661155700684,644,1491,1066,1689,"[{14.0: 0.6263179183006287, 42.0: 0.5567734837532043}]"
20220831_153525_5.jpg,0.9051209688186646,969,2031,1247,2441,[]
20220831_153525_6.jpg,0.8490851521492004,1431,1830,1820,2176,"[{73.0: 0.9893715381622314, 74.0: 0.9491103887557983, 75.0: 0.5987157821655273, 77.0: 0.6475734710693359}]"
20220831_153506_0.jpg,0.9045003652572632,1296,949,1634,1328,"[{59.0: 0.6193585395812988, 73.0: 0.9749084711074829, 74.0: 0.8621519804000854, 75.0: 0.6939491629600525, 77.0: 0.5202571749687195}]"
20220831_153506_1.jpg,0.8972262740135193,1126,1410,1412,1831,"[{36.0: 0.6046016216278076, 51.0: 0.5360671281814575}]"
20220831_153506_2.jpg,0.8967652916908264,1093,1747,1319,2106,"[{37.0: 0.6406682133674622, 42.0: 0.7431467175483704}]"
20220831_153506_3.jpg,0.8954234719276428,918,2065,1408,2325,[{79.0: 0.7661819458007812}]
20220831_153506_4.jpg,0.8932352662086487,690,1573,1059,1869,[]
20220831_153506_5.jpg,0.8891929388046265,866,1383,1211,1803,"[{14.0: 0.5903013944625854, 36.0: 0.542165994644165}]"
20220831_153506_6.jpg,0.8711634278297424,287,1528,669,1865,"[{73.0: 0.9918311834335327, 74.0: 0.9426751136779785, 75.0: 0.598551332950592, 77.0: 0.6424650549888611}]"
20220831_153515_0.jpg,0.9145703911781312,1321,2091,1678,2425,"[{73.0: 0.9850128293037415, 74.0: 0.9396377801895142, 75.0: 0.633355975151062, 77.0: 0.6656947731971741}]"
20220831_153515_1.jpg,0.9053265452384948,796,1571,1138,1947,"[{73.0: 0.9811220169067383, 74.0: 0.9329784512519836, 75.0: 0.6424780488014221, 77.0: 0.666388750076294}]"
20220831_153515_2.jpg,0.888443112373352,1137,1894,1614,2215,"[{15.0: 0.6320579051971436, 74.0: 0.511749804019928}]"
20220831_153515_3.jpg,0.8862782716751099,1149,1553,1362,1942,[]
20220831_153515_4.jpg,0.8828167915344238,451,1379,838,1933,[{79.0: 0.9749895334243774}]
20220831_153515_5.jpg,0.8811387419700623,764,1892,1226,2242,"[{14.0: 0.5643976330757141, 72.0: 0.7529865503311157}]"
20220831_153515_6.jpg,0.8442906737327576,186,1795,607,2060,"[{14.0: 0.5095812082290649, 42.0: 0.5134384036064148}]"
20220831_153520_0.jpg,0.9323254227638244,1445,1506,1785,1931,"[{73.0: 0.9859766364097595, 74.0: 0.9422638416290283, 75.0: 0.5918078422546387, 77.0: 0.6435098052024841}]"
20220831_153520_1.jpg,0.930483877658844,551,1741,1066,2088,"[{14.0: 0.5599420070648193, 72.0: 0.6990988850593567}]"
20220831_153520_2.jpg,0.91924250125885,1016,1829,1430,2283,"[{36.0: 0.5426816344261169, 51.0: 0.5027074217796326}]"
20220831_153520_3.jpg,0.918429970741272,1162,1399,1479,1831,"[{73.0: 0.9896490573883057, 74.0: 0.9420905709266663, 75.0: 0.6004526019096375, 77.0: 0.6263644695281982}]"
20220831_153520_4.jpg,0.9144430756568908,811,1308,1213,1899,[{79.0: 0.9449126720428467}]
20220831_153520_5.jpg,0.9134376049041748,414,1561,853,1766,[{42.0: 0.6096703410148621}]
20220831_153520_6.jpg,0.8882913589477539,1392,1990,1664,2426,[{42.0: 0.5208151936531067}]
20220831_153529_0.jpg,0.9436158537864684,956,1963,1455,2422,[{79.0: 0.9246838688850403}]
20220831_153529_1.jpg,0.9421085715293884,465,2129,875,2446,"[{73.0: 0.974604070186615, 74.0: 0.9428186416625977, 75.0: 0.5763619542121887, 77.0: 0.6402249932289124}]"
20220831_153529_2.jpg,0.932788908481598,276,1616,734,2021,[{15.0: 0.634933352470398}]
20220831_153529_3.jpg,0.9281168580055236,626,1975,1002,2263,[{14.0: 0.6131066083908081}]
20220831_153529_4.jpg,0.926197111606598,709,1807,1199,2097,"[{14.0: 0.5256131291389465, 72.0: 0.7380833029747009}]"
20220831_153529_5.jpg,0.9261699914932252,799,1655,1209,1854,"[{14.0: 0.5568546056747437, 42.0: 0.6109428405761719}]"
20220831_153529_6.jpg,0.9145617485046388,1361,2247,1689,2648,"[{73.0: 0.9824104309082031, 74.0: 0.9623218774795532, 75.0: 0.6003268957138062, 77.0: 0.6479318141937256}]"
20220830_202049_0.jpg,0.9168442487716676,113,1661,650,2673,[{10.0: 0.9946942329406738}]
20220830_202049_1.jpg,0.9105460047721864,518,1783,1301,2390,"[{88.0: 0.8566820621490479, 99.0: 0.9908545613288879}]"
20220830_202049_2.jpg,0.8919232487678528,128,1291,1178,1870,[{10.0: 0.993004322052002}]
20220830_202104_0.jpg,0.8990036845207214,1299,1131,1865,2036,[{10.0: 0.993097722530365}]
20220830_202104_1.jpg,0.8960227370262146,688,1793,1660,2321,[{10.0: 0.9934773445129395}]
20220830_202104_2.jpg,0.8907078504562378,478,1418,1331,1872,"[{88.0: 0.8331091403961182, 90.0: 0.5035286545753479, 99.0: 0.9280325770378113}]"
20220830_202035_0.jpg,0.9271494150161744,1185,1590,1714,2161,"[{88.0: 0.8580319881439209, 99.0: 0.9950947165489197}]"
20220830_202035_1.jpg,0.919015109539032,810,1524,1210,2266,[{10.0: 0.989564061164856}]
20220830_202035_2.jpg,0.913776397705078,865,1931,1425,2630,[{10.0: 0.9904955625534058}]
20220830_202039_0.jpg,0.9277007579803468,868,1255,1333,1936,"[{3.0: 0.5788025259971619, 88.0: 0.7574618458747864, 89.0: 0.6343808174133301, 90.0: 0.5214805006980896, 99.0: 0.9250232577323914}]"
20220830_202039_1.jpg,0.9226937890052797,592,1084,1092,1921,[{10.0: 0.9912033677101135}]
20220830_202039_2.jpg,0.8935447335243225,244,1159,656,2026,"[{10.0: 0.9920348525047302, 93.0: 0.5238789319992065}]"
20220830_202046_0.jpg,0.9220858812332152,672,1375,1443,1948,[{10.0: 0.9944014549255371}]
20220830_202046_1.jpg,0.9195130467414856,527,1658,943,2560,"[{10.0: 0.9944041967391968, 93.0: 0.505469560623169}]"
20220830_202046_2.jpg,0.9092368483543396,820,1897,1206,2636,"[{88.0: 0.8652461171150208, 99.0: 0.9896911382675171}]"
20220830_202055_0.jpg,0.8994213342666626,592,1464,1011,2150,"[{88.0: 0.8749152421951294, 90.0: 0.5150120258331299, 99.0: 0.9854479432106018}]"
20220830_202055_1.jpg,0.8932352662086487,931,1807,1794,2223,[{10.0: 0.9905387759208679}]
20220830_202055_2.jpg,0.8817963600158691,893,1408,1703,1914,[{10.0: 0.9924079775810242}]
20220830_202115_0.jpg,0.9001868367195129,522,1676,965,2488,"[{88.0: 0.8719576597213745, 90.0: 0.5306557416915894, 99.0: 0.985191285610199}]"
20220830_202115_1.jpg,0.8945896029472351,857,1356,1308,2327,"[{10.0: 0.9887793064117432, 93.0: 0.5049705505371094}]"
20220830_202115_2.jpg,0.8945896029472351,803,2083,1728,2681,[{10.0: 0.994263768196106}]
IMG_20220831_092628_898_0.jpg,0.8231551647186279,1153,2339,1918,2813,[{29.0: 0.6673700213432312}]
IMG_20220831_092651_383_0.jpg,0.8531478047370911,1920,2642,2484,3210,[{15.0: 0.9079716205596924}]
IMG_20220831_092636_582_0.jpg,0.7217554450035095,1597,2221,2281,2667,[]
IMG_20220831_092632_615_0.jpg,0.8583303093910217,1531,1836,1885,2473,[]
IMG_20220831_092644_019_0.jpg,0.8195167779922485,1410,1802,1942,2271,[{15.0: 0.5456723570823669}]
IMG_20220830_121047_0.jpg,0.90400230884552,1431,2336,1855,2710,[{27.0: 0.9277560710906982}]
IMG_20220830_121047_1.jpg,0.8643538951873779,1483,2056,1686,2253,"[{5.0: 0.628616988658905, 7.0: 0.7855449914932251, 28.0: 0.7308787703514099, 46.0: 0.6787298917770386, 47.0: 0.66596919298172, 59.0: 0.6644753217697144, 63.0: 0.5918870568275452, 70.0: 0.6142727732658386}]"
IMG_20220830_121047_2.jpg,0.8609387278556824,1241,2466,1473,2697,"[{5.0: 0.795660674571991, 7.0: 0.9256018400192261, 28.0: 0.7950776219367981, 46.0: 0.605489194393158, 47.0: 0.8345402479171753, 59.0: 0.7533199787139893, 63.0: 0.8111456632614136, 70.0: 0.7702523469924927}]"
IMG_20220830_121047_3.jpg,0.8512721657752991,1297,1812,1711,2172,"[{3.0: 0.5749746561050415, 42.0: 0.5108349323272705, 89.0: 0.9933763146400452, 90.0: 0.9876047372817993, 91.0: 0.9446065425872803, 99.0: 0.9053131341934204}]"
IMG_20220830_121042_0.jpg,0.8896161317825317,1179,2191,1431,2480,"[{3.0: 0.5221173763275146, 42.0: 0.5308895707130432, 89.0: 0.9865694046020508, 90.0: 0.9761583805084229, 91.0: 0.9336426258087158, 99.0: 0.8934863805770874}]"
IMG_20220830_121042_1.jpg,0.8796210289001465,1250,1880,1565,2091,"[{3.0: 0.5527375936508179, 42.0: 0.5311494469642639, 89.0: 0.9740128517150879, 90.0: 0.9678465127944946, 91.0: 0.9280424118041992, 99.0: 0.9163450598716736}]"
IMG_20220830_121042_2.jpg,0.8511745929718018,1006,2230,1159,2380,"[{5.0: 0.7584342956542969, 7.0: 0.9438060522079468, 28.0: 0.8334233164787292, 46.0: 0.621035099029541, 47.0: 0.8548871278762817, 59.0: 0.7306660413742065, 63.0: 0.7910758256912231, 70.0: 0.7356044054031372}]"
IMG_20220830_121042_3.jpg,0.8242852091789246,1342,2049,1481,2186,"[{5.0: 0.8049072027206421, 7.0: 0.9689517021179199, 28.0: 0.875988245010376, 46.0: 0.6648907661437988, 47.0: 0.8711236715316772, 59.0: 0.7936244606971741, 63.0: 0.8066167831420898, 70.0: 0.7331948280334473}]"
IMG_20220830_121038_0.jpg,0.8969374895095825,1169,2148,1550,2573,"[{3.0: 0.5427801609039307, 42.0: 0.5185387134552002, 89.0: 0.9950859546661377, 90.0: 0.9780205488204956, 91.0: 0.9401663541793823, 99.0: 0.9052649736404419}]"
IMG_20220830_121038_1.jpg,0.8878048658370972,1284,1600,1733,1932,"[{3.0: 0.5867435932159424, 42.0: 0.5121554732322693, 89.0: 0.9735201001167297, 90.0: 0.9581763744354248, 91.0: 0.9323481321334839, 99.0: 0.9225188493728638}]"
IMG_20220830_121038_2.jpg,0.8757326602935791,1425,1904,1626,2099,"[{5.0: 0.7359952926635742, 7.0: 0.8833069801330566, 28.0: 0.81153404712677, 46.0: 0.6477957367897034, 47.0: 0.8006744980812073, 59.0: 0.7071948051452637, 63.0: 0.7370499968528748, 70.0: 0.7239565849304199}]"
IMG_20220830_121038_3.jpg,0.8749672174453735,887,2211,1092,2417,"[{5.0: 0.8102659583091736, 7.0: 0.9602417945861816, 28.0: 0.9144001007080078, 46.0: 0.6778877377510071, 47.0: 0.8762511014938354, 59.0: 0.7817606925964355, 63.0: 0.815981388092041, 70.0: 0.7338250875473022}]"
IMG_20220830_121105_0.jpg,0.9168919920921326,844,0,2534,1188,[]
IMG_20220830_121105_1.jpg,0.903885006904602,1504,2298,1841,2694,"[{3.0: 0.5899103879928589, 42.0: 0.5161424279212952, 89.0: 0.992035448551178, 90.0: 0.9826509952545166, 91.0: 0.9516469240188599, 99.0: 0.923820436000824}]"
IMG_20220830_121105_2.jpg,0.8932352662086487,1936,2267,2366,2624,"[{3.0: 0.5364276170730591, 42.0: 0.5197624564170837, 89.0: 0.9934783577919006, 90.0: 0.9818317890167236, 91.0: 0.94307541847229, 99.0: 0.9026044607162476}]"
IMG_20220830_121105_3.jpg,0.8777345418930054,1645,2143,1846,2332,"[{5.0: 0.8290196657180786, 7.0: 0.9805370569229126, 28.0: 0.9085718393325806, 46.0: 0.6182059645652771, 47.0: 0.8859244585037231, 59.0: 0.7826313972473145, 63.0: 0.823528528213501, 70.0: 0.7394639253616333}]"
IMG_20220830_121105_4.jpg,0.8643538951873779,1936,2009,2129,2192,"[{5.0: 0.7913967370986938, 7.0: 0.9128233790397644, 28.0: 0.7897980213165283, 46.0: 0.6574424505233765, 47.0: 0.8302836418151855, 59.0: 0.7143657207489014, 63.0: 0.8131743669509888, 70.0: 0.7497241497039795}]"
IMG_20220830_121105_5.jpg,0.7099061012268066,0,3,902,688,[{10.0: 0.5343852043151855}]
IMG_20220830_121032_0.jpg,0.904603123664856,1291,1933,1805,2226,"[{3.0: 0.5323289632797241, 42.0: 0.5140138864517212, 89.0: 0.9938399791717529, 90.0: 0.9808120727539062, 91.0: 0.9404329061508179, 99.0: 0.8973324298858643}]"
IMG_20220830_121032_1.jpg,0.8863208889961243,1325,1363,1536,1577,"[{5.0: 0.762200653553009, 7.0: 0.9081360101699829, 28.0: 0.7760743498802185, 46.0: 0.6454590559005737, 47.0: 0.8037152290344238, 59.0: 0.7571190595626831, 63.0: 0.7462854385375977, 70.0: 0.7516485452651978}]"
IMG_20220830_121032_2.jpg,0.8811387419700623,912,1801,1135,2014,"[{5.0: 0.816620945930481, 7.0: 0.9743715524673462, 28.0: 0.8577626943588257, 46.0: 0.6314365863800049, 47.0: 0.8505874872207642, 59.0: 0.7930466532707214, 63.0: 0.804004430770874, 70.0: 0.7426292896270752}]"
IMG_20220830_121032_3.jpg,0.7981991171836853,1529,2438,2061,2768,"[{3.0: 0.5331467986106873, 42.0: 0.5128165483474731, 89.0: 0.9929394721984863, 90.0: 0.9776235818862915, 91.0: 0.9423338174819946, 99.0: 0.8952986001968384}]"
IMG_20220831_151416_0.jpg,0.9400643706321716,795,2539,1443,3099,"[{3.0: 0.5329417586326599, 42.0: 0.5073202848434448, 89.0: 0.993201732635498, 90.0: 0.9807035326957703, 91.0: 0.9354939460754395, 99.0: 0.9008579254150391}]"
IMG_20220831_151416_1.jpg,0.9224427938461304,1125,1951,1542,2772,[{19.0: 0.8381067514419556}]
IMG_20220831_151416_2.jpg,0.921477198600769,852,1784,1191,2591,[{19.0: 0.9354277849197388}]
IMG_20220831_151416_3.jpg,0.9069613814353944,562,1912,915,2244,"[{46.0: 0.5451406240463257, 47.0: 0.7331905364990234, 70.0: 0.5410272479057312}]"
IMG_20220831_151416_4.jpg,0.896316647529602,1437,2083,1789,2430,"[{5.0: 0.9276271462440491, 59.0: 0.9831000566482544, 73.0: 0.9218776822090149}]"
IMG_20220831_151416_5.jpg,0.8954084515571594,1234,1781,1618,2104,[{29.0: 0.9899638891220093}]
IMG_20220831_151416_6.jpg,0.8733533024787903,690,2244,933,2665,[{29.0: 0.9878600835800171}]
IMG_20220831_151433_0.jpg,0.9108457565307616,1135,1911,1500,2298,"[{3.0: 0.5313133001327515, 89.0: 0.9864127039909363, 90.0: 0.9734176993370056, 91.0: 0.9414790272712708, 99.0: 0.8822962045669556}]"
IMG_20220831_151433_1.jpg,0.9090136289596558,1261,1765,1657,2217,[{19.0: 0.9332247972488403}]
IMG_20220831_151433_2.jpg,0.8838295340538025,1470,1400,1752,1926,[{19.0: 0.9781965017318726}]
IMG_20220831_151433_3.jpg,0.8725829720497131,939,1652,1169,1874,"[{5.0: 0.557288408279419, 7.0: 0.6850588321685791, 47.0: 0.6096639633178711, 70.0: 0.9540141820907593}]"
IMG_20220831_151433_4.jpg,0.8690101504325867,1710,2088,1958,2315,"[{5.0: 0.901634931564331, 59.0: 0.9666467905044556, 73.0: 0.8617931008338928}]"
IMG_20220831_151433_5.jpg,0.8469741344451904,965,2500,1182,2774,[{29.0: 0.9590071439743042}]
IMG_20220831_151433_6.jpg,0.8130598664283752,661,2036,961,2257,[{29.0: 0.9855644106864929}]
IMG_20220831_151428_0.jpg,0.9247461557388306,1276,1593,1783,2334,"[{3.0: 0.5799276232719421, 42.0: 0.5107741355895996, 89.0: 0.9820496439933777, 90.0: 0.9644730091094971, 91.0: 0.935771107673645, 99.0: 0.907390832901001}]"
IMG_20220831_151428_1.jpg,0.9185099601745604,494,2293,1357,2829,[{19.0: 0.8825212717056274}]
IMG_20220831_151428_2.jpg,0.917592704296112,1521,1682,2087,2577,"[{19.0: 0.8450057506561279, 24.0: 0.5146610736846924}]"
IMG_20220831_151428_3.jpg,0.9095587134361268,853,1868,1242,2264,"[{5.0: 0.8995445966720581, 59.0: 0.955581784248352, 73.0: 0.8798070549964905}]"
IMG_20220831_151428_4.jpg,0.8954234719276428,794,2726,1182,3121,"[{45.0: 0.5620000958442688, 80.0: 0.8114293813705444}]"
IMG_20220831_151428_5.jpg,0.8868222832679749,1155,2631,1543,3040,[{29.0: 0.9805001616477966}]
IMG_20220831_151428_6.jpg,0.8749672174453735,1186,1599,1488,2053,[{29.0: 0.8850435614585876}]
IMG_20220831_151422_0.jpg,0.9443777203559875,474,1778,1175,2455,"[{19.0: 0.5318292379379272, 24.0: 0.8342881202697754}]"
IMG_20220831_151422_1.jpg,0.922112762928009,408,2579,1067,3422,[{19.0: 0.9601044058799744}]
IMG_20220831_151422_2.jpg,0.9209902882575988,1049,2344,1481,3094,"[{3.0: 0.5194979906082153, 89.0: 0.9555590152740479, 90.0: 0.9357960820198059, 91.0: 0.9054632186889648, 99.0: 0.8672575950622559}]"
IMG_20220831_151422_3.jpg,0.9105460047721864,575,2346,944,2690,"[{46.0: 0.515048086643219, 47.0: 0.7272718548774719, 80.0: 0.7637789249420166}]"
IMG_20220831_151422_4.jpg,0.8972262740135193,824,2526,1085,2981,[{29.0: 0.9910976886749268}]
IMG_20220831_151422_5.jpg,0.8803847432136536,1027,1838,1461,2182,[{29.0: 0.7741280794143677}]
IMG_20220831_151422_6.jpg,0.8765353560447693,1839,1445,2183,1782,"[{5.0: 0.9330844879150391, 59.0: 0.9879741668701172, 73.0: 0.9256101846694946}]"
IMG_20220831_151440_0.jpg,0.8922937512397766,1470,1884,1921,2402,[{19.0: 0.8862397074699402}]
IMG_20220831_151440_1.jpg,0.8906506299972534,1295,2176,1684,2642,"[{89.0: 0.8882076740264893, 90.0: 0.8285945653915405, 91.0: 0.8148927688598633, 99.0: 0.7493666410446167}]"
IMG_20220831_151440_2.jpg,0.8765353560447693,600,1917,872,2172,"[{5.0: 0.5571220517158508, 7.0: 0.6385217905044556, 47.0: 0.6025951504707336, 70.0: 0.9379738569259644}]"
IMG_20220831_151440_3.jpg,0.8707227110862732,689,1388,1259,1677,[{19.0: 0.9668164253234863}]
IMG_20220831_151440_4.jpg,0.8643538951873779,1764,1804,2038,2052,"[{5.0: 0.9048583507537842, 59.0: 0.980337917804718, 73.0: 0.8708599805831909}]"
IMG_20220831_151440_5.jpg,0.8456140160560608,1078,1642,1403,1841,[{29.0: 0.9890483617782593}]
IMG_20220831_151440_6.jpg,0.7804756164550781,632,2381,952,2625,"[{29.0: 0.5322927236557007, 48.0: 0.6442216634750366}]"
IMG_8618_0.jpg,0.935701847076416,1769,2008,2266,2941,[{19.0: 0.9749200344085693}]
IMG_8618_1.jpg,0.9282320737838744,1381,1053,1999,2007,[{19.0: 0.9838742017745972}]
IMG_8618_2.jpg,0.9226937890052797,1048,1423,1704,2135,"[{3.0: 0.5329491496086121, 42.0: 0.5208733081817627, 89.0: 0.9919213056564331, 90.0: 0.9760897159576416, 91.0: 0.9313110709190369, 99.0: 0.8893364667892456}]"
IMG_8618_3.jpg,0.9042523503303528,2140,1953,2506,2410,"[{73.0: 0.9815733432769775, 74.0: 0.9424632787704468, 75.0: 0.6259759068489075, 77.0: 0.6458606719970703}]"
IMG_8618_4.jpg,0.8947783708572388,1911,1647,2385,2058,"[{73.0: 0.9173074960708618, 74.0: 0.8382704854011536, 75.0: 0.7175617218017578, 76.0: 0.5104219913482666, 77.0: 0.6764048337936401}]"
IMG_8619_0.jpg,0.9098576307296752,1372,1441,2045,1844,[{19.0: 0.9763419032096863}]
IMG_8619_1.jpg,0.901342511177063,1668,2027,1988,2359,"[{73.0: 0.9817969799041748, 74.0: 0.9438161849975586, 75.0: 0.6273561120033264, 77.0: 0.6366143226623535}]"
IMG_8619_2.jpg,0.8999130725860596,1195,1605,1755,2005,"[{3.0: 0.5249842405319214, 42.0: 0.5035369992256165, 89.0: 0.9863096475601196, 90.0: 0.9643245935440063, 91.0: 0.9348409175872803, 99.0: 0.8776864409446716}]"
IMG_8619_3.jpg,0.8765353560447693,1766,1843,2150,2122,"[{73.0: 0.7786400318145752, 74.0: 0.5912443399429321, 75.0: 0.8182656764984131, 77.0: 0.5887226462364197}]"
IMG_8619_4.jpg,0.8761699795722961,850,1807,1523,2246,[{19.0: 0.9826832413673401}]
IMG_8615_0.jpg,0.9092440009117126,2204,1314,2884,1824,[{19.0: 0.9814611673355103}]
IMG_8615_1.jpg,0.9054020643234252,474,2125,846,2893,[{19.0: 0.9507976174354553}]
IMG_8615_2.jpg,0.9033005237579346,2014,1788,2689,2153,"[{3.0: 0.5169227123260498, 89.0: 0.964560329914093, 90.0: 0.9348163604736328, 91.0: 0.9160680770874023, 99.0: 0.8585618734359741}]"
IMG_8615_3.jpg,0.8773130774497986,1100,1548,1475,1825,"[{73.0: 0.9805992841720581, 74.0: 0.9603676795959473, 75.0: 0.5854959487915039, 77.0: 0.6502543091773987}]"
